Fri Dec 23 04:39:02 UTC 2022 Starting master on server1
core file size          (blocks, -c) unlimited
2022-12-23 04:39:06,458 INFO  [master/server1:16000:becomeActiveMaster] zookeeper.RecoverableZooKeeper: Process identifier=replicationLogCleaner connecting to ZooKeeper ensemble=10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181
2022-12-23 04:39:06,458 INFO  [master/server1:16000:becomeActiveMaster] zookeeper.ZooKeeper: Initiating client connection, connectString=10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181 sessionTimeout=90000 watcher=org.apache.hadoop.hbase.zookeeper.PendingWatcher@1ea2bb2e
2022-12-23 04:39:06,458 INFO  [master/server1:16000:becomeActiveMaster-SendThread(10.2.0.6:2181)] zookeeper.ClientCnxn: Opening socket connection to server 10.2.0.6/10.2.0.6:2181. Will not attempt to authenticate using SASL (unknown error)
2022-12-23 04:39:06,458 INFO  [master/server1:16000:becomeActiveMaster-SendThread(10.2.0.6:2181)] zookeeper.ClientCnxn: Socket connection established to 10.2.0.6/10.2.0.6:2181, initiating session
2022-12-23 04:39:06,458 INFO  [master/server1:16000:becomeActiveMaster] cleaner.LogCleaner: Creating 2 OldWALs cleaner threads
2022-12-23 04:39:06,465 INFO  [master/server1:16000:becomeActiveMaster-SendThread(10.2.0.6:2181)] zookeeper.ClientCnxn: Session establishment complete on server 10.2.0.6/10.2.0.6:2181, sessionid = 0x200009cc4120003, negotiated timeout = 40000
2022-12-23 04:39:06,472 INFO  [PEWorker-1] procedure2.ProcedureExecutor: Initialized subprocedures=[{pid=2, ppid=1, state=RUNNABLE:REGION_STATE_TRANSITION_GET_ASSIGN_CANDIDATE; TransitRegionStateProcedure table=hbase:meta, region=1588230740, ASSIGN}]
2022-12-23 04:39:06,486 INFO  [PEWorker-2] procedure.MasterProcedureScheduler: Took xlock for pid=2, ppid=1, state=RUNNABLE:REGION_STATE_TRANSITION_GET_ASSIGN_CANDIDATE; TransitRegionStateProcedure table=hbase:meta, region=1588230740, ASSIGN
2022-12-23 04:39:06,500 INFO  [PEWorker-2] assignment.TransitRegionStateProcedure: Starting pid=2, ppid=1, state=RUNNABLE:REGION_STATE_TRANSITION_GET_ASSIGN_CANDIDATE, locked=true; TransitRegionStateProcedure table=hbase:meta, region=1588230740, ASSIGN; rit=OFFLINE, location=null; forceNewPlan=false, retain=false
2022-12-23 04:39:06,650 WARN  [master/server1:16000] assignment.AssignmentManager: No servers available; cannot place 1 unassigned regions.
2022-12-23 04:39:07,651 WARN  [master/server1:16000] assignment.AssignmentManager: No servers available; cannot place 1 unassigned regions.
2022-12-23 04:39:08,652 WARN  [master/server1:16000] assignment.AssignmentManager: No servers available; cannot place 1 unassigned regions.
2022-12-23 04:39:09,417 INFO  [RpcServer.default.FPBQ.Fifo.handler=29,queue=2,port=16000] master.ServerManager: Registering regionserver=redit_sample-hbase_server3_1671770308.redit_sample-hbase_1671770306,16020,1671770344394
2022-12-23 04:39:09,417 INFO  [RpcServer.default.FPBQ.Fifo.handler=27,queue=0,port=16000] master.ServerManager: Registering regionserver=redit_sample-hbase_server2_1671770306.redit_sample-hbase_1671770306,16020,1671770344392
2022-12-23 04:39:09,418 INFO  [RpcServer.default.FPBQ.Fifo.handler=28,queue=1,port=16000] master.ServerManager: Registering regionserver=server1,16020,1671770344415
2022-12-23 04:39:09,438 INFO  [RegionServerTracker-0] master.RegionServerTracker: RegionServer ephemeral node created, adding [redit_sample-hbase_server3_1671770308.redit_sample-hbase_1671770306,16020,1671770344394]
2022-12-23 04:39:09,440 INFO  [RegionServerTracker-0] master.RegionServerTracker: RegionServer ephemeral node created, adding [server1,16020,1671770344415]
2022-12-23 04:39:09,440 INFO  [RegionServerTracker-0] master.RegionServerTracker: RegionServer ephemeral node created, adding [redit_sample-hbase_server2_1671770306.redit_sample-hbase_1671770306,16020,1671770344392]
2022-12-23 04:39:09,661 INFO  [PEWorker-3] zookeeper.MetaTableLocator: Setting hbase:meta (replicaId=0) location in ZooKeeper as redit_sample-hbase_server2_1671770306.redit_sample-hbase_1671770306,16020,1671770344392
2022-12-23 04:39:09,676 INFO  [PEWorker-3] procedure2.ProcedureExecutor: Initialized subprocedures=[{pid=3, ppid=2, state=RUNNABLE; org.apache.hadoop.hbase.master.assignment.OpenRegionProcedure}]
2022-12-23 04:39:10,340 INFO  [PEWorker-5] zookeeper.MetaTableLocator: Setting hbase:meta (replicaId=0) location in ZooKeeper as redit_sample-hbase_server2_1671770306.redit_sample-hbase_1671770306,16020,1671770344392
2022-12-23 04:39:10,380 INFO  [PEWorker-5] procedure2.ProcedureExecutor: Finished subprocedure pid=3, resume processing parent pid=2, ppid=1, state=RUNNABLE:REGION_STATE_TRANSITION_CONFIRM_OPENED, locked=true; TransitRegionStateProcedure table=hbase:meta, region=1588230740, ASSIGN
2022-12-23 04:39:10,381 INFO  [PEWorker-5] procedure2.ProcedureExecutor: Finished pid=3, ppid=2, state=SUCCESS; org.apache.hadoop.hbase.master.assignment.OpenRegionProcedure in 670msec
2022-12-23 04:39:10,414 INFO  [PEWorker-7] procedure2.ProcedureExecutor: Finished subprocedure pid=2, resume processing parent pid=1, state=RUNNABLE; InitMetaProcedure table=hbase:meta
2022-12-23 04:39:10,414 INFO  [PEWorker-7] procedure2.ProcedureExecutor: Finished pid=2, ppid=1, state=SUCCESS; TransitRegionStateProcedure table=hbase:meta, region=1588230740, ASSIGN in 3.9090sec
2022-12-23 04:39:10,447 INFO  [PEWorker-6] procedure2.ProcedureExecutor: Finished pid=1, state=SUCCESS; InitMetaProcedure table=hbase:meta in 4.1330sec
2022-12-23 04:39:10,447 INFO  [master/server1:16000:becomeActiveMaster] master.HMaster: Master startup: status=Wait for region servers to report in, state=RUNNING, startTime=1671770344831, completionTime=-1
2022-12-23 04:39:10,447 INFO  [master/server1:16000:becomeActiveMaster] master.ServerManager: Waiting on regionserver count=3; waited=0ms, expecting min=1 server(s), max=NO_LIMIT server(s), timeout=4500ms, lastChange=0ms
2022-12-23 04:39:11,952 INFO  [master/server1:16000:becomeActiveMaster] master.ServerManager: Waiting on regionserver count=3; waited=1505ms, expecting min=1 server(s), max=NO_LIMIT server(s), timeout=4500ms, lastChange=-1505ms
2022-12-23 04:39:13,457 INFO  [master/server1:16000:becomeActiveMaster] master.ServerManager: Waiting on regionserver count=3; waited=3010ms, expecting min=1 server(s), max=NO_LIMIT server(s), timeout=4500ms, lastChange=-3010ms
2022-12-23 04:39:14,962 INFO  [master/server1:16000:becomeActiveMaster] master.ServerManager: Finished waiting on RegionServer count=3; waited=4514ms, expected min=1 server(s), max=NO_LIMIT server(s), master is running
2022-12-23 04:39:15,046 INFO  [master/server1:16000:becomeActiveMaster] assignment.AssignmentManager: Number of RegionServers=3
2022-12-23 04:39:15,047 INFO  [master/server1:16000:becomeActiveMaster] procedure2.TimeoutExecutorThread: ADDED pid=-1, state=WAITING_TIMEOUT; org.apache.hadoop.hbase.master.assignment.AssignmentManager$RegionInTransitionChore; timeout=60000, timestamp=1671770415047
2022-12-23 04:39:15,048 ERROR [master/server1:16000:becomeActiveMaster] master.HMaster: Failed to become active master
java.lang.NullPointerException
	at org.apache.hadoop.hbase.procedure2.ProcedureExecutor.addChore(ProcedureExecutor.java:722)
	at org.apache.hadoop.hbase.master.assignment.AssignmentManager.joinCluster(AssignmentManager.java:1359)
	at org.apache.hadoop.hbase.master.HMaster.finishActiveMasterInitialization(HMaster.java:1065)
	at org.apache.hadoop.hbase.master.HMaster.startActiveMasterManager(HMaster.java:2112)
	at org.apache.hadoop.hbase.master.HMaster.lambda$run$0(HMaster.java:580)
	at java.lang.Thread.run(Thread.java:748)
2022-12-23 04:39:15,048 ERROR [master/server1:16000:becomeActiveMaster] master.HMaster: Master server abort: loaded coprocessors are: []
2022-12-23 04:39:15,048 ERROR [master/server1:16000:becomeActiveMaster] master.HMaster: ***** ABORTING master server1,16000,1671770343246: Unhandled exception. Starting shutdown. *****
java.lang.NullPointerException
	at org.apache.hadoop.hbase.procedure2.ProcedureExecutor.addChore(ProcedureExecutor.java:722)
	at org.apache.hadoop.hbase.master.assignment.AssignmentManager.joinCluster(AssignmentManager.java:1359)
	at org.apache.hadoop.hbase.master.HMaster.finishActiveMasterInitialization(HMaster.java:1065)
	at org.apache.hadoop.hbase.master.HMaster.startActiveMasterManager(HMaster.java:2112)
	at org.apache.hadoop.hbase.master.HMaster.lambda$run$0(HMaster.java:580)
	at java.lang.Thread.run(Thread.java:748)
2022-12-23 04:39:15,048 INFO  [master/server1:16000:becomeActiveMaster] regionserver.HRegionServer: ***** STOPPING region server 'server1,16000,1671770343246' *****
2022-12-23 04:39:15,048 INFO  [master/server1:16000:becomeActiveMaster] regionserver.HRegionServer: STOPPED: Stopped by master/server1:16000:becomeActiveMaster
2022-12-23 04:39:15,049 INFO  [master/server1:16000] regionserver.HRegionServer: Stopping infoServer
2022-12-23 04:39:15,051 INFO  [master/server1:16000.splitLogManager..Chore.1] hbase.ScheduledChore: Chore: SplitLogManager Timeout Monitor was stopped
2022-12-23 04:39:15,053 INFO  [master/server1:16000] handler.ContextHandler: Stopped o.e.j.w.WebAppContext@5b275174{/,null,UNAVAILABLE}{file:/hbase/hbase-2.2.2/hbase-webapps/master}
2022-12-23 04:39:15,056 INFO  [master/server1:16000] server.AbstractConnector: Stopped ServerConnector@4e93dcb9{HTTP/1.1,[http/1.1]}{0.0.0.0:16010}
2022-12-23 04:39:15,056 INFO  [master/server1:16000] handler.ContextHandler: Stopped o.e.j.s.ServletContextHandler@563a89b5{/static,file:///hbase/hbase-2.2.2/hbase-webapps/static/,UNAVAILABLE}
2022-12-23 04:39:15,056 INFO  [master/server1:16000] handler.ContextHandler: Stopped o.e.j.s.ServletContextHandler@14ac77b9{/logs,file:///hbase/hbase-2.2.2/logs/,UNAVAILABLE}
2022-12-23 04:39:15,057 INFO  [master/server1:16000] regionserver.HRegionServer: aborting server server1,16000,1671770343246
2022-12-23 04:39:15,060 INFO  [master/server1:16000] regionserver.HRegionServer: stopping server server1,16000,1671770343246; all regions closed.
2022-12-23 04:39:15,060 INFO  [master/server1:16000] hbase.ChoreService: Chore service for: master/server1:16000 had [] on shutdown
2022-12-23 04:39:15,062 INFO  [master/server1:16000] assignment.AssignmentManager: Stopping assignment manager
2022-12-23 04:39:15,062 INFO  [master/server1:16000] procedure2.RemoteProcedureDispatcher: Stopping procedure remote dispatcher
2022-12-23 04:39:15,063 INFO  [master/server1:16000] procedure2.ProcedureExecutor: Stopping
2022-12-23 04:39:15,063 INFO  [master/server1:16000] wal.WALProcedureStore: Stopping the WAL Procedure Store, isAbort=true
2022-12-23 04:39:15,064 INFO  [ReadOnlyZKClient-10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181@0x0b781928] zookeeper.ZooKeeper: Session: 0x200009cc4120001 closed
2022-12-23 04:39:15,064 INFO  [ReadOnlyZKClient-10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181@0x0b781928-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x200009cc4120001
2022-12-23 04:39:15,073 INFO  [master/server1:16000] hbase.ChoreService: Chore service for: master/server1:16000.splitLogManager. had [] on shutdown
2022-12-23 04:39:15,073 INFO  [master/server1:16000] flush.MasterFlushTableProcedureManager: stop: server shutting down.
2022-12-23 04:39:15,073 INFO  [master/server1:16000] ipc.NettyRpcServer: Stopping server on /10.2.0.7:16000
2022-12-23 04:39:15,081 INFO  [master/server1:16000] zookeeper.ZooKeeper: Session: 0x100009cc4120000 closed
2022-12-23 04:39:15,081 INFO  [main-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x100009cc4120000
2022-12-23 04:39:15,081 INFO  [master/server1:16000] regionserver.HRegionServer: Exiting; stopping=server1,16000,1671770343246; zookeeper connection closed.
2022-12-23 04:39:15,082 ERROR [main] master.HMasterCommandLine: Master exiting
java.lang.RuntimeException: HMaster Aborted
	at org.apache.hadoop.hbase.master.HMasterCommandLine.startMaster(HMasterCommandLine.java:244)
	at org.apache.hadoop.hbase.master.HMasterCommandLine.run(HMasterCommandLine.java:140)
	at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:76)
	at org.apache.hadoop.hbase.util.ServerCommandLine.doMain(ServerCommandLine.java:149)
	at org.apache.hadoop.hbase.master.HMaster.main(HMaster.java:2942)
