Fri Dec 23 05:51:37 UTC 2022 Starting master on server3
core file size          (blocks, -c) unlimited
2022-12-23 05:51:56,654 INFO  [master/server3:16000:becomeActiveMaster] zookeeper.ZKWatcher: not a secure deployment, proceeding
2022-12-23 05:51:56,659 ERROR [master/server3:16000:becomeActiveMaster] master.HMaster: Failed to become active master
java.lang.IllegalArgumentException
	at java.util.concurrent.ThreadPoolExecutor.<init>(ThreadPoolExecutor.java:1314)
	at org.apache.hadoop.hbase.mob.MobUtils.createMobCompactorThreadPool(MobUtils.java:880)
	at org.apache.hadoop.hbase.master.MobCompactionChore.<init>(MobCompactionChore.java:51)
	at org.apache.hadoop.hbase.master.HMaster.initMobCleaner(HMaster.java:1278)
	at org.apache.hadoop.hbase.master.HMaster.finishActiveMasterInitialization(HMaster.java:1161)
	at org.apache.hadoop.hbase.master.HMaster.startActiveMasterManager(HMaster.java:2112)
	at org.apache.hadoop.hbase.master.HMaster.lambda$run$0(HMaster.java:580)
	at java.lang.Thread.run(Thread.java:748)
2022-12-23 05:51:56,660 ERROR [master/server3:16000:becomeActiveMaster] master.HMaster: Master server abort: loaded coprocessors are: []
2022-12-23 05:51:56,660 ERROR [master/server3:16000:becomeActiveMaster] master.HMaster: ***** ABORTING master server3,16000,1671774698159: Unhandled exception. Starting shutdown. *****
java.lang.IllegalArgumentException
	at java.util.concurrent.ThreadPoolExecutor.<init>(ThreadPoolExecutor.java:1314)
	at org.apache.hadoop.hbase.mob.MobUtils.createMobCompactorThreadPool(MobUtils.java:880)
	at org.apache.hadoop.hbase.master.MobCompactionChore.<init>(MobCompactionChore.java:51)
	at org.apache.hadoop.hbase.master.HMaster.initMobCleaner(HMaster.java:1278)
	at org.apache.hadoop.hbase.master.HMaster.finishActiveMasterInitialization(HMaster.java:1161)
	at org.apache.hadoop.hbase.master.HMaster.startActiveMasterManager(HMaster.java:2112)
	at org.apache.hadoop.hbase.master.HMaster.lambda$run$0(HMaster.java:580)
	at java.lang.Thread.run(Thread.java:748)
2022-12-23 05:51:56,660 INFO  [master/server3:16000:becomeActiveMaster] regionserver.HRegionServer: ***** STOPPING region server 'server3,16000,1671774698159' *****
2022-12-23 05:51:56,660 INFO  [master/server3:16000:becomeActiveMaster] regionserver.HRegionServer: STOPPED: Stopped by master/server3:16000:becomeActiveMaster
2022-12-23 05:51:56,661 INFO  [master/server3:16000] regionserver.HRegionServer: Stopping infoServer
2022-12-23 05:51:56,664 INFO  [master/server3:16000] handler.ContextHandler: Stopped o.e.j.w.WebAppContext@5b275174{/,null,UNAVAILABLE}{file:/hbase/hbase-2.2.2/hbase-webapps/master}
2022-12-23 05:51:56,667 INFO  [master/server3:16000] server.AbstractConnector: Stopped ServerConnector@4e93dcb9{HTTP/1.1,[http/1.1]}{0.0.0.0:16010}
2022-12-23 05:51:56,667 INFO  [master/server3:16000] handler.ContextHandler: Stopped o.e.j.s.ServletContextHandler@563a89b5{/static,file:///hbase/hbase-2.2.2/hbase-webapps/static/,UNAVAILABLE}
2022-12-23 05:51:56,668 INFO  [master/server3:16000] handler.ContextHandler: Stopped o.e.j.s.ServletContextHandler@14ac77b9{/logs,file:///hbase/hbase-2.2.2/logs/,UNAVAILABLE}
2022-12-23 05:51:56,668 INFO  [master/server3:16000] regionserver.HRegionServer: aborting server server3,16000,1671774698159
2022-12-23 05:51:56,670 INFO  [master/server3:16000] regionserver.HRegionServer: stopping server server3,16000,1671774698159; all regions closed.
2022-12-23 05:51:56,670 INFO  [master/server3:16000] hbase.ChoreService: Chore service for: master/server3:16000 had [] on shutdown
2022-12-23 05:51:56,671 INFO  [master/server3:16000] assignment.AssignmentManager: Stopping assignment manager
2022-12-23 05:51:56,671 INFO  [master/server3:16000] procedure2.RemoteProcedureDispatcher: Stopping procedure remote dispatcher
2022-12-23 05:51:56,672 INFO  [master/server3:16000] procedure2.ProcedureExecutor: Stopping
2022-12-23 05:51:56,672 INFO  [ReadOnlyZKClient-10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181@0x631b1e42-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x30000df37850002
2022-12-23 05:51:56,672 INFO  [ReadOnlyZKClient-10.2.0.7:2181,10.2.0.6:2181,10.2.0.13:2181@0x631b1e42] zookeeper.ZooKeeper: Session: 0x30000df37850002 closed
2022-12-23 05:51:56,673 INFO  [master/server3:16000] wal.WALProcedureStore: Stopping the WAL Procedure Store, isAbort=true
2022-12-23 05:51:56,711 INFO  [master/server3:16000] hbase.ChoreService: Chore service for: master/server3:16000.splitLogManager. had [[ScheduledChore: Name: SplitLogManager Timeout Monitor Period: 1000 Unit: MILLISECONDS]] on shutdown
2022-12-23 05:51:56,711 INFO  [master/server3:16000] flush.MasterFlushTableProcedureManager: stop: server shutting down.
2022-12-23 05:51:56,711 INFO  [master/server3:16000] ipc.NettyRpcServer: Stopping server on /10.2.0.13:16000
2022-12-23 05:51:56,729 INFO  [master/server3:16000] zookeeper.ZooKeeper: Session: 0x20000df37750000 closed
2022-12-23 05:51:56,729 INFO  [main-EventThread] zookeeper.ClientCnxn: EventThread shut down for session: 0x20000df37750000
2022-12-23 05:51:56,729 INFO  [master/server3:16000] regionserver.HRegionServer: Exiting; stopping=server3,16000,1671774698159; zookeeper connection closed.
2022-12-23 05:51:56,730 ERROR [main] master.HMasterCommandLine: Master exiting
java.lang.RuntimeException: HMaster Aborted
	at org.apache.hadoop.hbase.master.HMasterCommandLine.startMaster(HMasterCommandLine.java:244)
	at org.apache.hadoop.hbase.master.HMasterCommandLine.run(HMasterCommandLine.java:140)
	at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:76)
	at org.apache.hadoop.hbase.util.ServerCommandLine.doMain(ServerCommandLine.java:149)
	at org.apache.hadoop.hbase.master.HMaster.main(HMaster.java:2942)
